Wall time,Step,Value
1783314093.0889878,599,-2.3839821815490723
1783314095.2390409,600,-2.1027979850769043
1783314097.4368744,601,-1.733013391494751
1783314099.5588362,602,-2.0128602981567383
1783314101.6126285,603,-1.4059253931045532
1783314103.658315,604,-1.9344253540039062
1783314105.7025547,605,-2.161956310272217
1783314107.7875228,606,-1.4924476146697998
1783314109.8858716,607,-1.4462631940841675
1783314112.0080047,608,-2.024214029312134
1783314114.0808866,609,-1.7556582689285278
1783314116.1554852,610,-1.785483479499817
1783314118.242832,611,-1.4298977851867676
1783314120.3294823,612,-1.8091459274291992
1783314122.4427705,613,-1.3520643711090088
1783314124.5166774,614,-1.233020305633545
1783314126.613709,615,-1.521979570388794
1783314128.798276,616,-1.5603430271148682
1783314130.837207,617,-1.5206705331802368
1783314132.9455163,618,-1.8343206644058228
1783314135.085151,619,-1.6768916845321655
1783314137.14978,620,-1.7863119840621948
1783314139.2011807,621,-1.373521327972412
1783314141.2335718,622,-1.5155308246612549
1783314143.2688684,623,-1.3516414165496826
1783314145.3602896,624,-1.5107842683792114
1783314147.4057846,625,-1.7293623685836792
1783314149.5760183,626,-1.3288854360580444
1783314151.6820025,627,-0.8634704351425171
1783314153.7943485,628,-1.1771323680877686
1783314155.860841,629,-1.6405986547470093
1783314157.916733,630,-1.274513602256775
1783314159.9665298,631,-1.466495394706726
1783314162.0274997,632,-1.1601707935333252
1783314164.0963395,633,-1.5398372411727905
1783314166.2550342,634,-1.070879340171814
1783314168.3290887,635,-0.8590584993362427
1783314170.360665,636,-1.1415783166885376
1783314172.4088461,637,-1.2777637243270874
1783314174.4626205,638,-1.3257397413253784
1783314176.5179768,639,-0.8796964883804321
1783314178.5808945,640,-0.9853433966636658
1783314180.7080498,641,-0.7865563631057739
1783314182.840067,642,-1.026347279548645
1783314184.9486418,643,-0.8191525340080261
1783314187.0589724,644,-1.389419674873352
1783314189.1340961,645,-1.2621415853500366
1783314191.3359752,646,-0.9146302342414856
1783314193.4561737,647,-0.8429397940635681
1783314195.529952,648,-0.9338237047195435
1783314197.5927289,649,-0.9509841203689575
1783314199.7461317,650,-0.6240456104278564
1783314201.9020455,651,-0.7678427696228027
1783314203.9737134,652,-0.8473999500274658
1783314206.1132152,653,-0.7133954763412476
1783314208.2367425,654,-0.7012917399406433
1783314210.4453092,655,-0.48955976963043213
1783314212.505336,656,-1.0835074186325073
1783314214.5578072,657,-0.7305414080619812
1783314216.6046553,658,-0.6189552545547485
1783314218.6395552,659,-0.958428144454956
1783314220.6628108,660,-0.6959031820297241
1783314222.8499892,661,-0.8188483715057373
1783314224.9335449,662,-0.3918268382549286
1783314227.0869293,663,-0.6392874121665955
1783314229.1749206,664,-1.2431321144104004
1783314231.3402662,665,-0.40911486744880676
1783314233.4261632,666,-0.6246803998947144
1783314235.4716177,667,-0.6282678246498108
1783314237.658977,668,-0.7433820962905884
1783314239.8157012,669,-0.8199793100357056
1783314241.9625938,670,-0.479129821062088
1783314244.0296967,671,-0.6260347962379456
1783314246.0740807,672,-0.25222885608673096
1783314248.265994,673,-0.5731518268585205
1783314250.344679,674,-0.5825093984603882
1783314252.4255915,675,-0.3759954273700714
1783314254.510968,676,-0.5704164505004883
1783314256.5545273,677,-0.7901588082313538
1783314258.6969202,678,-0.4406203329563141
1783314260.837643,679,-0.6948271989822388
1783314262.8794353,680,-0.6040842533111572
1783314264.9272454,681,-0.2407788634300232
1783314266.9832566,682,-0.45943665504455566
1783314269.07527,683,-0.4694584310054779
1783314271.1385434,684,-0.6628836989402771
1783314273.2401948,685,-0.7529014348983765
1783314275.3925302,686,-0.8003597855567932
1783314277.456846,687,-0.6493006348609924
1783314279.6984823,688,-0.37244459986686707
1783314281.8372934,689,-0.4990693926811218
1783314284.054283,690,-0.38984930515289307
1783314286.125402,691,-0.3098466694355011
1783314288.1685846,692,-0.44722166657447815
1783314290.3145096,693,-0.30605602264404297
1783314292.5207474,694,-0.41314056515693665
1783314294.5581226,695,-0.6222925782203674
1783314296.5874596,696,-0.6379319429397583
1783314298.6150842,697,-0.2839790880680084
1783314300.6390848,698,-0.23564235866069794
1783314302.6675348,699,-0.6216604709625244
1783314304.7107587,700,-0.1782480776309967
1783314306.7469087,701,-0.33702409267425537
1783314308.8208325,702,-0.4740144610404968
1783314310.858521,703,-0.3302095830440521
1783314312.9047844,704,-0.40598273277282715
1783314315.0394034,705,-0.4059893488883972
1783314317.1018374,706,-0.1758693903684616
1783314319.232439,707,-0.46215322613716125
1783314321.4028833,708,-0.18809041380882263
1783314323.4815526,709,-0.28699594736099243
1783314325.5368006,710,-0.1551416516304016
1783314327.6101725,711,-0.3440362513065338
1783314329.6871998,712,-0.9651811122894287
